BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,event,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,dateStart,CZ_TIMEZONE,dateEnd,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,latitude,longitude,END_LAT,END_LON,EPISODE_NARRATIVE,description,DATA_SOURCE
201709,20,1046,201709,21,1800,120357,722620,PUERTO RICO,99,2017,September,Flash Flood,C,13,ARECIBO,SJU,2017-09-20 10:46,AST-4,2017-09-21 18:00,0,0,1,0,750.00M,0.00K,River/Stream Gage,,,Heavy Rain / Tropical System,,,,,,,,,8,WNW,ARECIBO,5,NNE,ARECIBO,18.481,-66.7708,18.4902,-66.6321,"Hurricane Maria was a catastrophic category 4 hurricane which devastated the island of Puerto Rico on September 20, 2017. Maximum sustained winds of 175 mph as it was approaching the county warning area. The direction was towards the west northwest with the eye clipping Saint Croix and Vieques. The hurricane then made landfall in the municipality of Yabucoa in mainland PR at 6:15 am AST with maximum sustained winds of 155 mph. The center of the storm traversed diagonally through mainland Puerto Rico exiting across the northwest municipalities in the early afternoon hours. Extreme winds  were observed across most of mainland Puerto Rico, Vieques, and Saint Croix with catastrophic flooding observed across many areas in mainland Puerto Rico.||During a preliminary survey of areas along the path of Hurricane Maria���s center, it was evident that catastrophic damage had occurred. Maria���s strong winds spread large amounts of debris across the entire area. All full trees were defoliated, and those that were not, were snapped or uprooted by Maria���s strong winds and lost medium to large branches. During the interview process, stories and images were particularly similar. Numerous locals reported that they felt the ground and their houses shaking, while most were amazed by the force of the unprecedented strong winds that not only transformed their surroundings but also their lives. Although most structures across the island are built using concrete as the main material, countless homes and buildings sustained some type of structural damage. If not blown off, non-concrete roofs suffered some type of damage. Nearly all commercial signs, fences, and canopies were destroyed, including large digital high definition boards. The last time that Puerto Rico experienced a category 4 or stronger hurricane was back on 1928 with Hurricane San Felipe II.  Maria was the strongest hurricane to make landfall in mainland Puerto Rico since Hurricane Felipe II in 1928, a category 5 storm. |The NOAA estimate of damage in Puerto Rico and the U.S. Virgin Islands due to Maria is 90 billion dollars.||Death toll from hurricane Maria at the moment of this report is highly uncertain. The official number stands at 65 deaths. 20 of these deaths occurred during the hurricane. The other 45 deaths occurred in the aftermath of the hurricane. From these 45 deaths, there were four (4) people which died due to heart attack,  three (3) due to lack of respiratory aid and three more (3) people due to lack of medical supplies. In addition two (2) deaths were due to suicides. One person (1) died when a tree fell over his car while driving. As of late November 2017, there were three (3) confirmed deaths from leptospirosis. One person (1) died during hurricane preparations. One women (1) died when she fell from her wheel chair. Her house was flooded, and she drowned.|The reasons of the remainder of the deaths are unknown at the moment of this publication.","Rio Grande de Arecibo went out of its banks. One person was found dead, when he drowned due the flooding water of Rio Grande de Arecibo.",CSV
201709,20,1253,201709,21,915,120357,722629,PUERTO RICO,99,2017,September,Flash Flood,C,11,ANASCO,SJU,2017-09-20 12:53,AST-4,2017-09-21 9:15,0,0,4,0,750.00M,0.00K,Unknown,,,Heavy Rain / Tropical System,,,,,,,,,7,WNW,ANASCO,4,WSW,ANASCO,18.3044,-67.2271,18.2535,-67.178,"Hurricane Maria was a catastrophic category 4 hurricane which devastated the island of Puerto Rico on September 20, 2017. Maximum sustained winds of 175 mph as it was approaching the county warning area. The direction was towards the west northwest with the eye clipping Saint Croix and Vieques. The hurricane then made landfall in the municipality of Yabucoa in mainland PR at 6:15 am AST with maximum sustained winds of 155 mph. The center of the storm traversed diagonally through mainland Puerto Rico exiting across the northwest municipalities in the early afternoon hours. Extreme winds  were observed across most of mainland Puerto Rico, Vieques, and Saint Croix with catastrophic flooding observed across many areas in mainland Puerto Rico.||During a preliminary survey of areas along the path of Hurricane Maria���s center, it was evident that catastrophic damage had occurred. Maria���s strong winds spread large amounts of debris across the entire area. All full trees were defoliated, and those that were not, were snapped or uprooted by Maria���s strong winds and lost medium to large branches. During the interview process, stories and images were particularly similar. Numerous locals reported that they felt the ground and their houses shaking, while most were amazed by the force of the unprecedented strong winds that not only transformed their surroundings but also their lives. Although most structures across the island are built using concrete as the main material, countless homes and buildings sustained some type of structural damage. If not blown off, non-concrete roofs suffered some type of damage. Nearly all commercial signs, fences, and canopies were destroyed, including large digital high definition boards. The last time that Puerto Rico experienced a category 4 or stronger hurricane was back on 1928 with Hurricane San Felipe II.  Maria was the strongest hurricane to make landfall in mainland Puerto Rico since Hurricane Felipe II in 1928, a category 5 storm. |The NOAA estimate of damage in Puerto Rico and the U.S. Virgin Islands due to Maria is 90 billion dollars.||Death toll from hurricane Maria at the moment of this report is highly uncertain. The official number stands at 65 deaths. 20 of these deaths occurred during the hurricane. The other 45 deaths occurred in the aftermath of the hurricane. From these 45 deaths, there were four (4) people which died due to heart attack,  three (3) due to lack of respiratory aid and three more (3) people due to lack of medical supplies. In addition two (2) deaths were due to suicides. One person (1) died when a tree fell over his car while driving. As of late November 2017, there were three (3) confirmed deaths from leptospirosis. One person (1) died during hurricane preparations. One women (1) died when she fell from her wheel chair. Her house was flooded, and she drowned.|The reasons of the remainder of the deaths are unknown at the moment of this publication.",Heavy rain resulted in flash flooding across the municipality of Anasco. Rio Anasco and all its tributaries went out of its banks. Four people were confirmed dead due to the flooding waters associated with the river.,CSV
201709,20,1329,201709,20,1329,119098,715242,TEXAS,48,2017,September,Lightning,C,201,HARRIS,HGX,2017-09-20 13:29,CST-6,2017-09-20 13:29,0,0,1,0,0.00K,0.00K,Law Enforcement,,,,,,,,,,,,3,SSW,OLCOTT,3,SSW,OLCOTT,29.554,-95.191,29.554,-95.191,There was a lightning fatality on a golf course.,A lightning strike killed a golfer while practicing at putting green at the Timber Creek Golf Course.,CSV
201709,20,1400,201709,20,1400,119120,715397,NEW JERSEY,34,2017,September,Rip Current,Z,14,EASTERN MONMOUTH,PHI,2017-09-20 14:00,EST-5,2017-09-20 14:00,0,0,1,0,0.00K,0.00K,Newspaper,,,,,,,,,,,,,,,,,,,,,,"A female was caught in a rip current off Asbury Park, New Jersey, and passed away the following day.","A 42 year old female was swimming off Asbury Park, New Jersey, near the Deal Lake intersection drive with the beach around 3PM Wednesday, September 20th. She was caught in a rip current and passed away the following day. ||This was indirectly caused by Tropical Storm Jose, which was located around 140 miles south-southeast of Nantucket at the time. The incident occurred within about 45 minutes of low tide, with a storm tide around +1.5 feet. Waves in the surf zone were estimated to be in the 5 to 7 foot range, with a period near 11 seconds from the east-southeast, based on offshore buoy data. Both air and water temperatures were above normal at the time, with a north-northwest wind gusting 15 to 20 mph.",CSV
201709,20,1636,201709,21,915,120357,722622,PUERTO RICO,99,2017,September,Flash Flood,C,3,AGUADA,SJU,2017-09-20 16:36,AST-4,2017-09-21 9:15,0,0,2,0,750.00M,0.00K,River/Stream Gage,,,Heavy Rain / Tropical System,,,,,,,,,20,N,AGUADA,19,N,AGUADA,18.4152,-67.1596,18.3859,-67.1285,"Hurricane Maria was a catastrophic category 4 hurricane which devastated the island of Puerto Rico on September 20, 2017. Maximum sustained winds of 175 mph as it was approaching the county warning area. The direction was towards the west northwest with the eye clipping Saint Croix and Vieques. The hurricane then made landfall in the municipality of Yabucoa in mainland PR at 6:15 am AST with maximum sustained winds of 155 mph. The center of the storm traversed diagonally through mainland Puerto Rico exiting across the northwest municipalities in the early afternoon hours. Extreme winds  were observed across most of mainland Puerto Rico, Vieques, and Saint Croix with catastrophic flooding observed across many areas in mainland Puerto Rico.||During a preliminary survey of areas along the path of Hurricane Maria���s center, it was evident that catastrophic damage had occurred. Maria���s strong winds spread large amounts of debris across the entire area. All full trees were defoliated, and those that were not, were snapped or uprooted by Maria���s strong winds and lost medium to large branches. During the interview process, stories and images were particularly similar. Numerous locals reported that they felt the ground and their houses shaking, while most were amazed by the force of the unprecedented strong winds that not only transformed their surroundings but also their lives. Although most structures across the island are built using concrete as the main material, countless homes and buildings sustained some type of structural damage. If not blown off, non-concrete roofs suffered some type of damage. Nearly all commercial signs, fences, and canopies were destroyed, including large digital high definition boards. The last time that Puerto Rico experienced a category 4 or stronger hurricane was back on 1928 with Hurricane San Felipe II.  Maria was the strongest hurricane to make landfall in mainland Puerto Rico since Hurricane Felipe II in 1928, a category 5 storm. |The NOAA estimate of damage in Puerto Rico and the U.S. Virgin Islands due to Maria is 90 billion dollars.||Death toll from hurricane Maria at the moment of this report is highly uncertain. The official number stands at 65 deaths. 20 of these deaths occurred during the hurricane. The other 45 deaths occurred in the aftermath of the hurricane. From these 45 deaths, there were four (4) people which died due to heart attack,  three (3) due to lack of respiratory aid and three more (3) people due to lack of medical supplies. In addition two (2) deaths were due to suicides. One person (1) died when a tree fell over his car while driving. As of late November 2017, there were three (3) confirmed deaths from leptospirosis. One person (1) died during hurricane preparations. One women (1) died when she fell from her wheel chair. Her house was flooded, and she drowned.|The reasons of the remainder of the deaths are unknown at the moment of this publication.","Rio Culebrinas was out of its banks, flooding most of the Coloso area and its surrounding areas. Two police officer died when a surge of water swept then when  Rio Culebrinas went out of its banks.",CSV
201709,21,900,201709,22,0,119095,715218,CALIFORNIA,6,2017,September,Winter Weather,Z,69,WEST SLOPE NORTHERN SIERRA NEVADA,STO,2017-09-21 9:00,PST-8,2017-09-22 0:00,0,0,1,0,0.00K,0.00K,Department of Highways,,,,,,,,,,,,,,,,,,,,,,"An unusually cold storm system brought accumulating snow to the Sierra, impacting travel and closing seasonal passes.","An unusually early season snow storm brought slippery Sierra road conditions above 5500 feet. Snow was 6 inches deep at Sugar Bowl Ski Resort. I80 was held several times due to collisions, including a major accident involving 16 vehicles.  One driver was killed in this accident.  At Ebbetts Pass there were 6 ill-prepared hikers on the Pacific Crest Trail who were rescued by a deputy sheriff.",CSV
201709,23,1630,201709,23,1630,121944,730071,NEW JERSEY,34,2017,September,Rip Current,Z,14,EASTERN MONMOUTH,PHI,2017-09-23 16:30,EST-5,2017-09-23 16:30,0,0,1,0,,,Newspaper,,,,,,,,,,,,,,,,,,,,,,A man died in Long Branch after getting caught by a rip current.,A man got caught in a rip current and died.,CSV
201709,24,1600,201709,24,1600,120413,721324,FLORIDA,12,2017,September,Rip Current,Z,124,COASTAL NASSAU,JAX,2017-09-24 16:00,EST-5,2017-09-24 16:00,1,0,1,0,0.00K,0.00K,Broadcast Media,,,,,,,,,,,,,,,,,,,,,,High and rough surf contributed to more frequent rip currents with a high risk of rip currents in effect.,A male drowned in rough surf conditions about 1 mile east of Fernandina Beach. His 20 year old son was rescued and treated for injuries.,CSV
201709,30,27,201709,30,400,120549,722189,NEW MEXICO,35,2017,September,Flash Flood,C,17,GRANT,EPZ,2017-09-30 0:27,MST-7,2017-09-30 4:00,0,0,2,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,4,NNW,SILVER CITY,3,WSW,SLVR CITY TURNER ARP,32.8232,-108.3087,32.7054,-108.3266,An upper low was lifting out over the Rockies with an 80 knot upper level jet moving|onto the southern plains.  A strong surface high was located over the midwest with strong easterly winds keeping Gulf moisture across the region.  Nocturnal thunderstorms developed in the early morning hours of September 30 and trained over the Silver City area with up to 3.45 inches of rain reported just north of town.  This heavy rain lead to flash flooding which resulted in 2 fatalities in the Pinos Altos Creek area.,"Widespread rainfall amounts of 2 inches to almost 3.5 inches occurred around Silver City in the early morning hours.  A water rescue was necessary in Tyrone. One vehicle was swept away in the Pinos Altos Creek low water crossing on East 19th Street. The vehicle became wedged in culvert running under US 180, but the driver and occupant were washed downstream.  One body was recovered about 0.8 miles downstream near the confluence with Silva Creek.  A second body was recovered about 1.2 miles downstream in the Silver City big ditch reach of San Vicente Arroyo near the Broadway Street bridge.",CSV
201710,6,1500,201710,6,1600,121153,725309,CALIFORNIA,6,2017,October,Rip Current,Z,552,ORANGE COUNTY COASTAL,SGX,2017-10-06 15:00,PST-8,2017-10-06 16:00,0,0,1,0,0.00K,0.00K,Broadcast Media,,,,,,,,,,,,,,,,,,,,,,"A southwesterly swell brought several days of high surf to the beaches of Orange and San Diego Counties between the 6th and 9th. Surf peaked on the 7th and 8th, with 6-8 ft sets north of Del Mar and max sets to 15 ft at the Wedge. It was widely reported that this was the biggest surf at the Wedge since Hurricane Marie in 2014. Significant coastal flooding impacted Balboa Peninsula in Newport Beach and Capistrano Beach. A swimmer was killed on the 6th.",A swimmer visiting from San Francisco was pulled out to sea and drowned by a strong rip current. Lifeguards reported peak wave heights of 8 ft. The body was found on Seal Beach a day later.,CSV
201710,7,600,201710,8,1900,120989,724207,NORTH CAROLINA,37,2017,October,Rip Current,Z,108,COASTAL NEW HANOVER,ILM,2017-10-07 6:00,EST-5,2017-10-08 19:00,0,0,1,0,0.00K,0.00K,Lifeguard,,,,,,,,,,,,,,,,,,,,,,Strong onshore wind and swell produced strong rip currents.,"Strong rip currents caused 20 rip related rescues, with one fatality. The fatality occurred about a quarter mile north of the Crystal Pier around 5 pm. The 52 year woman was pulled from the water by bystanders and family members and was pronounced dead at the scene.",CSV
201710,7,600,201710,8,1900,120989,724208,NORTH CAROLINA,37,2017,October,Rip Current,Z,108,COASTAL NEW HANOVER,ILM,2017-10-07 6:00,EST-5,2017-10-08 19:00,0,0,2,0,0.00K,0.00K,Lifeguard,,,,,,,,,,,,,,,,,,,,,,Strong onshore wind and swell produced strong rip currents.,"Strong rip currents caused two fatalities. The incident occurred near the Dolphin Lane beach access. Witnesses urged two good Samaritans to enter the water and rescue a father and child that were caught in a rip current.  The two men never made it back to shore and were retrieved by fishermen in boats.  The men were never revived and were pronounced dead at the scene. One man was 60 years old from Eagle Springs, NC, the other was 53 from Clayton, NC. The father and child were successfully rescued.",CSV
201710,8,0,201710,28,0,120985,724178,CALIFORNIA,6,2017,October,Wildfire,Z,113,SOUTHEASTERN MENDOCINO INTERIOR,EKA,2017-10-08 0:00,PST-8,2017-10-28 0:00,1,0,8,0,38.40M,0.00K,State Official,,,,,,,,,,,,,,,,,,,,,,Strong downslope winds combined with a hot dry airmass resulted in extreme fire behavior. It is speculated that above normal winter rains yielded abundant fuels that became primed for rapid intense fire spread by late summer and early fall.,,CSV
201710,8,2303,201710,28,859,121203,725589,CALIFORNIA,6,2017,October,Wildfire,Z,16,CENTRAL SACRAMENTO VALLEY,STO,2017-10-08 23:03,PST-8,2017-10-28 8:59,0,1,4,0,,,Fire Department/Rescue,,,,,,,,,,,,,,,,,,,,,,"Breezy northerly winds with low humidity and dry fuel brought critical fire conditions. Wind gusts ranged from 40 to 50 mph in the Central Valley. These enhanced the development of the Wind Complex, which included the Cascade, Lobo, McCourtney and LaPorte wildfires.  Other fires include the Atlas, Sulphur, Cherokee, and Honey wildfires.","The Wind Fire Complex included the Cascade, LaPorte, Lobo, and McCourtney fires.|Total acreage of the Wind Complex was 17,037 acres. There was 1 injury and 4 fatalities. There were 398 structures destroyed, 203 residences, 194 outbuildings & 1 commercial structure. There were 16 structures destroyed, 6 residences & 10 outbuildings.|Wind gusts were up to 46 mph at Oroville Dam, 41 mph at  Chico Airport,  39 mph|3 miles SSW Paradise.",CSV
201710,9,1800,201710,9,1800,120964,724136,ALABAMA,1,2017,October,Rip Current,Z,266,BALDWIN COASTAL,MOB,2017-10-09 18:00,CST-6,2017-10-09 18:00,0,0,2,0,0.00K,0.00K,Broadcast Media,,,,,,,,,,,,,,,,,,,,,,"Hurricane Nate quickly moved north northwest out of the northwest Caribbean Sea and across the Gulf of Mexico, making landfall near Biloxi, MS just after midnight on October 8th as a Category 1 hurricane with maximum winds of 85 mph. Nate quickly weakened as it moved inland across inland southeast Mississippi and southwest Alabama and was downgraded to a tropical depression over central Alabama by 10am CDT on October 8th.||The most significant damage produced by Nate was a substantial storm surge, particularly in the Mississippi Sound and Mobile Bay. The highest surge values were observed in Mobile County, AL where peak surge inundation was generally 4 to 6 feet based on official tide gauges. However, an NWS Mobile storm survey indicated a peak surge inundation of 6 to 8 feet along the immediate coastal areas of Bayou La Batre and Coden. Similar inundation levels occurred on the west end of Dauphin Island. 3 to 6 feet of inundation occurred in Baldwin County, with the highest surge occurring along the eastern shore of Mobile Bay and points further north in the Mobile River Delta. Approximately 25 homes on the west end of Dauphin Island were significantly flooded by the surge waters. Several other homes experienced minor damage from the surge. Several homes in the Bayou La Batre, Coden, and the Dog River area of Mobile County experienced 2 to 3 feet of flooding inside the structures due to the surge. Hundreds of piers were damaged or destroyed n Mobile and Baldwin Counties. Some coastal roads were also closed due to surge, including the US Highway 90 Causeway and Water Street in Downtown Mobile. The surge and large breaking waves also resulted in significant beach erosion along the gulf facing beaches. 6 feet of sand was deposited on a 3 mile stretch of Bienville Blvd on the west end of Dauphin Island. ||Winds gusts of 50+ mph were observed in coastal areas with a the highest wind gust of 66 mph recorded at the Mobile Regional Airport just after 2am on October 8th. The winds resulted mainly in scattered power outages and downed trees. Gusty winds did spread further inland into southwest and south central Alabama with isolated to scattered power outages and downed trees reported. ||The fast movement of Nate resulted in limited, if any, impacts from flooding. 3 to 6 inches of rain was reported across southwest and south central Alabama, with the highest totals occurring in Mobile and Baldwin Counties. ||Four EF-0 tornadoes were reported in southwest and south central Alabama: one in Mobile County, two in Baldwin County, and one in Butler County.||2 rip current fatalities occurred on October 9th in Fort Morgan due to continued high surf and widespread rip currents left in the wake of the hurricane.||Based on available information from public and individual assistance reports, total damage from Hurricane Nate in southwest Alabama is roughly estimated at just over $21 million, with the vast majority of the damage resulting from surge and major beach erosion in Mobile and Baldwin Counties.",Two men drowned near Fort Morgan while attempting to rescue a child who was in distress in the surf.,CSV
201710,14,800,201710,14,1800,120208,720244,FLORIDA,12,2017,October,Rip Current,Z,47,BREVARD,MLB,2017-10-14 8:00,EST-5,2017-10-14 18:00,0,0,1,0,0.00K,0.00K,Newspaper,,,,,,,,,,,,,,,,,,,,,,A man attempted to rescue another man who he witnessed struggling in the surf at Melbourne Beach. The man attempting the rescue apparently suffered a heart attack while fighting a rip current and later died after being transported to a local hospital. The person who was initially struggling in the surf later returned to shore and refused hospital transportation.,"Around 1745LST, a 65-year old man who was on land observed a man struggling in the ocean at Spessard Holland Park in Melbourne Beach and two others who were attempting to rescue him. When the two would-be rescuers returned to shore, the 65-year old man went into the surf to attempt a rescue. He then also began to struggle against a rip current and eventually was pulled from the surf with no heartbeat. He was taken to a nearby hospital where he died the following day. An autopsy indicated that he died of a heart attack, but since it occurred during the time he was struggling against a rip current, the event has been listed as a rip current fatality in Storm Data. The original rip current victim was eventually rescued and refused transportation to the hospital.",CSV
201710,15,1250,201710,15,1250,120453,721660,FLORIDA,12,2017,October,Rip Current,Z,125,COASTAL DUVAL,JAX,2017-10-15 12:50,EST-5,2017-10-15 12:50,0,0,1,0,0.00K,0.00K,Lifeguard,,,,,,,,,,,,,,,,,,,,,,Strong onshore flow and high astronomical tides produced a moderate risk of rip currents along the local coast.,A teen visiting from Guatamala drowned at Jacksonville Beach from a rip current. Surf was about 3-4 ft. Ocean rescue reported multiple rip current rescues over the weekend.,CSV
201710,19,1715,201710,19,1730,120001,719102,OREGON,41,2017,October,High Surf,Z,22,CURRY COUNTY COAST,MFR,2017-10-19 17:15,PST-8,2017-10-19 17:30,0,0,1,0,0.00K,0.00K,Law Enforcement,,,,,,,,,,,,,,,,,,,,,,"A Gold Beach resident walking on the south jetty at the mouth of the Rogue River was swept into the water by a large wave.  She was last seen alive on the jetty at at 6:15 PM PDT Thursday, and her body was recovered near the sand spit at the mouth of the river Friday afternoon.","A Gold Beach resident walking on the south jetty at the mouth of the Rogue River was swept into the water by a large wave.  She was last seen alive on the jetty at at 6:15 PM PDT Thursday, and her body was recovered near the sand spit at the mouth of the river Friday afternoon.",CSV
201710,24,600,201710,24,2000,120416,721353,MICHIGAN,26,2017,October,Lakeshore Flood,Z,5,MARQUETTE,MQT,2017-10-24 6:00,EST-5,2017-10-24 20:00,0,0,2,0,600.00K,0.00K,Law Enforcement,,,,,,,,,,,,,,,,,,,,,,"A rapidly deepening fall storm system tracking from the Ohio Valley to near the Mackinac Straits produced very strong and damaging north winds up to 60 mph, power outages and extensive lake shore flooding over mainly the north half of Upper Michigan on the 24th.","Extensive lake shore flooding was reported along Lake Superior from Marquette to Shot Point from north storm force winds building waves as high as 25 to 30 feet.  Two people drowned when they were swept off Black Rocks at Presque Isle Park in Marquette during the storm.   A U.S. Coast Guard helicopter from Air Station Traverse City flew in for a search and rescue operation but the victims were not found in the turbulent waters.   The storm and wave action did an estimated $500,000 in damage at Picnic Rocks Park along Lakeshore Boulevard in Marquette.",CSV
201711,5,1948,201711,5,2300,121544,727471,PENNSYLVANIA,42,2017,November,Flash Flood,C,49,ERIE,CLE,2017-11-05 19:48,EST-5,2017-11-05 23:00,0,0,2,0,270.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,,,,,,1,NE,EAGLEHURST,1,W,SWANVILLE,42.11,-80.1542,42.0677,-80.2455,"A cold front moved across the Ohio Valley and southern Great Lakes on the afternoon of Sunday, November 5th, 2017. Unseasonably warm and humid air was in place across the region ahead of the front. The cold front gradually progressed across the Ohio Valley and thunderstorms initiated and swept east ahead of the front. The storms formed in a very strong wind field and allowed the storms to move very rapidly east at speeds of 60 to 80 mph.  A tornado was reported near Erie and strong winds downed many trees across the area.","Warm humid air over the region supported strong thunderstorms and torrential rainfall. A rain gauge network in Mill Creek Township measured an instantaneous rainfall rate of over 7 inches per hour around 630 pm. The storms produced a measured 3.85 inches of rainfall  in the Erie/Mill Creek area. The intensity of the rainfall ultimately overwhelmed storm drainage systems causing significant overland flooding. In Mill Creek some roads were reported to have as much as five feet of water with numerous water rescues conducted. Some structures sustained damage and the Mill Creek Fire Department had to evacuate. The most significant damage occurred in on East 30th Street in Erie where a basement wall collapsed from the water pooling on the outside, trapping and ultimately drowning two residents. The flooding was likely exasperated by the poor drainage, but ultimately it was the torrential nature of the rainfall that caused the damages.",CSV
201711,13,1739,201711,13,1939,120555,722229,WASHINGTON,53,2017,November,High Wind,Z,555,EAST PUGET SOUND LOWLANDS,SEW,2017-11-13 17:39,PST-8,2017-11-13 19:39,1,0,1,0,2.00M,0.00K,Mesonet,37,MS,,,,,,,,,,,,,,,,,,,,"A strong Pacific weather system moved through Western Washington and produced wind gusts up to 70 mph in many parts of the region. The strong winds blew down some trees, knocked power out to as many as 200,000 through the area, delayed or cancelled ferry service, and produced heavy rain amounts that produced some local urban flooding. The peak of the wind event occurred between 2 and 7 PM, adversely impacting the afternoon and evening commute. A tree fell on a vehicle in Renton, killing the 32-year old female driver and seriously injured a passenger. Another tree fell onto a mobile home in Port Orchard, seriously injuring a 15-year old girl. Power restoration cost just over $7 million.",North Bend had 43 mph sustained wind at 539 PM.  This verifies the warning in the East Puget Sound Lowlands.,CSV
201711,16,0,201711,16,1000,123948,743864,WISCONSIN,55,2017,November,Cold/Wind Chill,Z,72,KENOSHA,MKX,2017-11-16 0:00,CST-6,2017-11-16 10:00,0,0,1,0,0.00K,0.00K,County Official,,,,,,,,,,,,,,,,,,,,,,A homeless man died from hypothermia in the city of Kenosha.,The Kenosha County Medical Examiner's Office reported hypothermia as the underlying cause of death of a homeless man. The man was found outside in a used car lot. Temperatures were in the 30s Fahrenheit.,CSV
201711,18,600,201711,18,1700,121006,724378,ILLINOIS,17,2017,November,Strong Wind,Z,88,UNION,PAH,2017-11-18 6:00,CST-6,2017-11-18 17:00,0,0,2,0,15.00K,0.00K,AWOS,36,EG,,,,,,,,,,,,,,,,,,,,"A cold front surged southeast from Missouri across the lower Ohio Valley. Ahead of the front, strong south winds gusted close to 40 mph in some places. Immediately following the passage of the cold front and its associated line of thunderstorms, a short period of strong northwest winds occurred. At the Carbondale airport, winds gusted to 40 mph from the south early in the morning. There were two fatalities in Union County when a tree was blown into the bedroom of a mobile home three miles east of Anna. An adult man and his one-year-old daughter were both killed in the bedroom early in the morning. Following the passage of the cold front and its line of storms, northwest winds gusted to 43 mph at the Carbondale airport, 46 mph at the Carmi airport, and 41 mph at the Harrisburg airport.",,CSV
201711,22,1430,201711,22,1501,121407,726780,ALASKA,2,2017,November,Avalanche,Z,111,MATANUSKA VALLEY,AFC,2017-11-22 14:30,AKST-9,2017-11-22 15:01,0,0,1,0,0.00K,0.00K,Newspaper,,,,,,,,,,,,,,,,,,,,,,"A 974 mb low moved southward across the Alaska Peninsula and into the Gulf of Alaska. Behind this low, a 1039 high was centered over the Western Aleutians. This caused a strong gradient with northerly flow over the Pribilof Islands, the eastern Aleutians, and the Alaska Peninsula. This storm strengthened in the Gulf of Alaska and moved onshore in the northern Panhandle. As a result, northerly gap winds intensified over the Prince William Sound.",An avalanche in Hatcher Pass took the life of a local ski coach. Strong winds earlier in the week and low snow caused the snowpack to be very unstable.,CSV
201712,4,628,201712,31,2359,121926,729837,CALIFORNIA,6,2017,December,Wildfire,Z,44,VENTURA COUNTY INTERIOR VALLEYS,LOX,2017-12-04 6:28,PST-8,2017-12-31 23:59,0,0,1,0,0.00K,0.00K,Fire Department/Rescue,,,,,,,,,,,,,,,,,,,,,,"Strong surface high pressure building in the Great Basin generated strong and gusty Santa Ana winds across sections of Ventura and Los Angeles counties. North to northeast wind gusts up to 73 MPH were reported. During this event, the Thomas Fire ignited across Ventura county, eventually spreading into Santa Barbara county.","The Thomas Fire ignited in early December in the coastal valleys of Ventura county, near Thomas Aquinas College. At the time of ignition, fuel conditions were at record dry levels for early December. The combination of gusty Santa Ana winds and the dry fuel conditions allowed the fire to spread quickly across sections of Ventura county. The fire eventually moved into southern Santa Barbara county. The fire was not officially contained until early January 2018. In all, the Thomas Fire burned 281,893 acres, making it the largest recorded fire in the state of California. During the height of the fire, one firefighter died when he was burned over.",CSV
201712,4,628,201712,31,2359,121926,729836,CALIFORNIA,6,2017,December,Wildfire,Z,40,VENTURA COUNTY COAST,LOX,2017-12-04 6:28,PST-8,2017-12-31 23:59,0,0,1,0,0.00K,0.00K,Fire Department/Rescue,,,,,,,,,,,,,,,,,,,,,,"Strong surface high pressure building in the Great Basin generated strong and gusty Santa Ana winds across sections of Ventura and Los Angeles counties. North to northeast wind gusts up to 73 MPH were reported. During this event, the Thomas Fire ignited across Ventura county, eventually spreading into Santa Barbara county.","The Thomas Fire ignited in early December in the coastal valleys of Ventura county, near Thomas Aquinas College. At the time of ignition, fuel conditions were at record dry levels for early December. The combination of gusty Santa Ana winds and the dry fuel conditions allowed the fire to spread quickly across sections of Ventura county. The fire eventually moved into southern Santa Barbara county. The fire was not officially contained until early January 2018. In all, the Thomas Fire burned 281,893 acres, making it the largest recorded fire in the state of California. During the height of the fire, one firefighter died when he was burned over.",CSV
